Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
ABCAPITAL.NS,385.3,105348.9627136,40.0,False,1053489627136.0,385.3,14.23,-0.10110816066763995,0.11181,0.01258,0.13699001,0.116450004,0.27749002,491.748,1.4535496322121735,69.788,58.157,,,438407700000.0,0.1533134640332361,37644900000.0,-0.07753633848827424,-0.5057373073996,27.0766,,2.9324238,,0.687,,5001876.0,68.81,0.29999999999999716,"[130775400000.0, 115004900000.0, 90730400000.0, 118375200000.0, 89925300000.0]","[11291600000.0, 9450200000.0, 8350800000.0, 8646000000.0, 7080000000.0]","[4.31, 3.62, 3.2, 3.32, 2.72]","[-0.12059225205963808, -0.21107361512422518, 0.3046917020094697, -0.24033665835411466]","[-0.1630769775762514, -0.11633616219762544, 0.03534990659577519, -0.18112421929215827]","[-0.16009280742459386, -0.11602209944751374, 0.03749999999999987, -0.18072289156626498]","[5.215616776055389, 4.600325712961915, 4.236067396152774]",[],"[1.5029655646183468, 1.4424589757838286, 1.429876369367036, 1.5264638180165193, 1.4118061025786615]",3.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,
ABCOTS.NS,223.01,489.810688,39.04761904761905,False,4898106880.0,223.01,5.97,0.04262773691886168,0.09871,0.053379998,0.048309997,0.04359,0.26883,95.828,2.6569198595862273,1.88,0.772,-138081504.0,,2988821000.0,0.21143458047319208,130281000.0,0.8889323733579748,4.204290383193411,37.35511,8.763099498127785,3.1983764,16.034,-0.716,,371508.0,52.5,0.0,"[1042184000.0, 772347000.0, 507384000.0, 666906000.0, 850661000.0]","[19557000.0, 32722000.0, 36205000.0, 41795000.0, 21137000.0]","[0.89, 1.54, 1.66, 1.91, 1.99]","[-0.2589149324879292, -0.34306212104144895, 0.31440092710846224, 0.27553358344354373]","[0.6731605051899576, 0.10644214901289661, 0.15439856373429084, -0.49426964947960284]","[0.7303370786516854, 0.07792207792207795, 0.1506024096385543, 0.041884816753926746]","[0.9582843828320802, 0.9302775315690721, 1.4968480376754751, 1.3041260882650991]",[],"[1.9029232764641324, 2.6232190718013824, 2.744213006245092, 3.6272499430394167, 2.153249428654199]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
ABDL.NS,659.5,18446.8832256,47.61904761904761,False,184468832256.0,659.5,8.15,4.145087869747548,0.13551,0.07569,0.14199,0.0582,0.44941002,68.251,3.6080885170804455,1.344,0.909,-850016384.0,,37110860000.0,0.07398094205949368,2283221000.0,4.225569260722918,57.11699720348002,80.92025,0.19521962511479488,11.094849,36.076,,0.87,436831.0,80.91,0.0,"[10068872000.0, 10029786000.0, 9228561000.0, 9206491000.0, 9739363000.0]","[409736000.0, 664787000.0, 565594000.0, 786404000.0, 574653000.0]","[1.46, 2.38, 2.02, 2.81, 2.05]","[-0.0038818648206074835, -0.07988455586190968, -0.002391488770567829, 0.057880032685634575]","[0.6224764238436458, -0.1492101981536943, 0.3904037171540009, -0.2692649070960982]","[0.6301369863013699, -0.15126050420168058, 0.391089108910891, -0.2704626334519574]","[0.6919775137120093, 0.5867346618007973, 0.5111884544543805]",[],"[3.0039666643869745, 4.403744551452245, 3.7523068638295394, 4.726218701411998, 3.9212612494347936]",4.0,4.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,3.0,
ABFRL.NS,58.8,7154.6503168,37.142857142857146,False,71546503168.0,58.8,-6.38,1.5606233062848918,-0.12693,-0.023729999,-0.07627,-0.094890006,0.57598996,98.822,-0.7998177164132796,1.252,0.414,-2212512512.0,,81769200000.0,-0.12872186496863058,-7758900000.0,1.7829103623779021,-13.850874230360134,,,1.2249235,17.797,-0.009,,4302146.0,46.61,0.0,"[19901300000.0, 23736600000.0, 18314600000.0, 17194800000.0, 22005200000.0]","[-1484000000.0, -1522300000.0, -2337300000.0, -168700000.0, -513100000.0]","[1.22, -1.25, -1.922147, -0.15, -1.05]","[0.19271605372513356, -0.22842361585062732, -0.061142476494163156, 0.27975899690604145]","[0.025808625336927182, 0.5353741049727385, -0.927822701407607, 2.04149377593361]","[-2.024590163934426, 0.5377176000000001, -0.9219622640724149, 6.000000000000001]","[1.0599497179340511, 0.736364477104946, 2.4377143776557233]",[],"[-0.3370177124811204, -0.0633398761890382, -1.289167254763585, -0.1339192299644277, 0.20751211095626784]",5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,3.0,
ABINFRA.NS,11.7,747.383552,47.61904761904761,False,7473835520.0,11.7,0.3,-0.6070183394273941,0.13832,0.067719996,0.12763,0.07549,0.20364,68.314,3.583912367379879,1.757,0.861,-645289280.0,,2562071000.0,0.2768049581730698,193413000.0,0.36903831946225685,1.3332070418750193,38.999996,,4.5846395,22.583,0.405,0.04,8459297.0,30.95,0.0,"[839329000.0, 744082000.0, 373031000.0, 605629000.0, 717455000.0]","[59704000.0, 61209000.0, 21311000.0, 51189000.0, 67295000.0]","[0.09, 0.1, 0.033, 0.8, 0.13]","[-0.11347993456677896, -0.4986695014796756, 0.6235353093978784, 0.18464439450554715]","[0.025207691276966315, -0.651832246891797, 1.4019989676692788, 0.3146379104885815]","[0.11111111111111116, -0.6699999999999999, 23.242424242424242, -0.8375]","[0.5213050007029598, 0.2915438784188033, 0.7777432500258203, 0.34745359853019675]",[],"[3.4808094905792046, 4.645772018449374, 2.2779450841452613, 3.957857694618488, 4.877968422403834]",5.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,
ABLBL.NS,96.38,11706.6825728,37.142857142857146,False,117066825728.0,96.38,1.41,,0.12724,0.04034,0.065349996,0.02037,0.59511,213.719,1.6042146855449457,1.065,0.304,5349324800.0,,83958100000.0,0.0722672912760729,1710500000.0,1.8699664429530203,25.875695766836508,68.35461,,8.2687025,10.854,,0.51,1054609.0,46.6,0.0,"[21741600000.0, 23431700000.0, 18405800000.0, 19421600000.0, 21384000000.0]","[545200000.0, 690100000.0, 240600000.0, 383700000.0, 603100000.0]","[0.45, 0.57, 0.2, 0.315547, 0.495977]","[0.07773576921661696, -0.2144914794914582, 0.055189125167066866, 0.10104213864975087]","[0.2657740278796772, -0.6513548761049124, 0.5947630922693268, 0.5718008861089392]","[0.2666666666666666, -0.6491228070175439, 0.5777350000000001, 0.5718007143151416]",[2.137192142644705],[],"[1.8162011820604937, 1.9491401006711409, 1.331528774861716, 1.5817307692307692, 1.8627919045147898]",4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,
ABMINTLLTD.NS,41.94,39.457152,29.523809523809526,True,394571520.0,41.94,-4.58,,-0.17186001,-0.05145,0.10492,-0.03946,-0.018860001,72.831,-8.214109521460285,1.162,0.528,41578124.0,,801932000.0,-0.14205143770016693,-13644000.0,,,,,3.23886,-16.554,-0.069,,555.0,74.7,0.0,"[104595000.0, 176723000.0, 166821000.0, 167029000.0]","[-4078000.0, -17380000.0, -20596000.0, -5053000.0]","[-0.43, -2.2, -0.53]","[0.6895931927912424, -0.056031190054492086, 0.0012468454211400637]","[3.2618930848455125, 0.18504027617951668, -0.7546610992425714]","[4.116279069767442, -0.759090909090909]","[1.0945381698724346, 1.083006231565875]",[],"[-6.178445229681979, -76.58275862068966, -20.145790554414784, -26.313513513513513]",5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,
ABREL.NS,1315.0,14540.9867776,31.428571428571427,False,145409867776.0,1315.0,-29.49,,-0.08911,-0.01451,-2.16209,-0.2535,0.5848,152.371,-6.407763975155279,1.437,0.195,2290187520.0,,4037700000.0,-0.5260231301393631,-1032200000.0,,,,,3.9303477,-50.392,0.299,0.19,312828.0,50.21,0.0,"[820000000.0, 807900000.0, 1442100000.0, 3918700000.0, 2008600000.0]","[108400000.0, -728500000.0, -254700000.0, -1310100000.0, -405900000.0]","[0.98, -6.59, -2.3, -12.27, -3.64]","[-0.014756097560975623, 0.7849981433345712, 1.7173566326884404, -0.48743205654936583]","[-7.720479704797048, -0.6503774879890185, 4.143698468786808, -0.6901763224181361]","[-7.724489795918367, -0.6509863429438543, 4.334782608695653, -0.7033414832925835]","[1.5230381374938526, 1.3010941967470953, 1.173751151254466]",[],"[-8.3, -6.393477117306681, -6.521246458923513, -13.687826086956521, -3.8567741935483872]",4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,
ABSLAMC.NS,1170.8,33859.944448,56.19047619047619,False,338599444480.0,1170.8,33.67,0.11360329735331653,0.25103,0.18661,0.51856,0.47345,0.77825,1.577,253.60678642714572,1.199,1.078,8822174720.0,,18450300000.0,0.14577403713544212,9750700000.0,0.17806948827074343,1.221544602659902,34.772797,3.0608968058254025,8.364591,25.57,0.343,2.1,539520.0,74.82,0.0,"[4582300000.0, 4780800000.0, 4473900000.0, 4288400000.0, 4451100000.0]","[1871100000.0, 2695200000.0, 2771100000.0, 2280800000.0, 2244700000.0]","[6.48, 9.33, 9.6, 7.91, 7.78]","[0.04331885734238261, -0.06419427710843373, -0.04146270591653811, 0.0379395578770636]","[0.4404361071027738, 0.02816117542297425, -0.17693334776803438, -0.015827779726411806]","[0.43981481481481466, 0.02893890675241151, -0.17604166666666665, -0.01643489254108721]","[0.0157682734322036, 0.018261973183931825, 0.022943562809722814]",[],"[186.9322033898305, 289.9274193548387, 285.1832061068702, 278.3090909090909, 175.36046511627907]",4.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
ACC.NS,1333.4,25039.5541504,59.04761904761905,False,250395541504.0,1333.4,113.45,0.08841453716040304,0.109280005,0.04318,0.04952,0.082959995,0.41567,2.085,20.24631860776439,1.974,1.118,-38653227008.0,,250453900000.0,0.12866731709463486,21370700000.0,0.48739587000719276,3.7880316541357035,11.753196,1.3293284540614818,1.2184379,9.129,0.264,0.56,158002.0,56.69,0.0,"[71244700000.0, 63911700000.0, 60361100000.0, 60397000000.0, 52517000000.0]","[2382500000.0, 4042100000.0, 3753800000.0, 7510300000.0, 10917300000.0]","[12.69, 21.52, 19.99, 39.99, 58.14]","[-0.10292695456644496, -0.055554773226185516, 0.0005947539060753293, -0.13047005645975795]","[0.6965792235047219, -0.07132431162019737, 1.0007192711385797, 0.453643662703221]","[0.6958234830575256, -0.07109665427509304, 1.0005002501250626, 0.45386346586646664]","[0.026265489860607068, 0.02915304039269538, 0.027355748528778527]",[],"[14.666420664206642, 18.971484375, 19.48768472906404, 65.72340425531915, 53.3767293366442]",4.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,3.0,5.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,
ACCELYA.NS,1100.4,1642.48576,46.666666666666664,False,16424857600.0,1100.4,72.23,0.19197742638502446,,,0.14573,0.18417,0.71329004,33.047,52.02635962476987,,,,,5284914000.0,0.1278210105854778,1290159000.0,0.19193559969232576,1.5015966374633896,15.234667,0.7935655398070492,6.248758,11.731,0.424,8.16,7203.0,74.66,0.0,"[1329291000.0, 1362010000.0, 1317231000.0, 1366326000.0, 1331784000.0]","[139399000.0, 296125000.0, 339464000.0, 302451000.0, 323618000.0]","[9.34, 19.84, 20.26, 21.68, 21.75]","[0.024613873109800677, -0.03287714480804105, 0.03727136698119016, -0.025280935882066258]","[1.1242978787509235, 0.14635373575348254, -0.10903365305304835, 0.06998489011443176]","[1.1241970021413277, 0.021169354838709742, 0.07008884501480739, 0.0032287822878229733]","[0.3304698462559317, 0.22337660560387126, 0.10128247720414282]",[],"[9.031816248404935, 18.921552733495453, 45.495209229565894, 58.96194444444444, 53.575630252100844]",5.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,3.0,5.0,0.0,3.0,0.0,5.0,3.0,
ACCURACY.NS,5.4,81.3024,37.142857142857146,True,813024000.0,5.4,0.26,-0.22100102513134035,0.03194,0.03302,0.03776,0.0058399998,0.068720005,124.622,1.3464675892206845,1.585,1.002,-424609984.0,,6705750000.0,-0.0856906886627683,39440000.0,-0.21710057287934126,2.533537497098785,20.769232,,0.63499534,7.57,0.147,,83762.0,63.69,0.0,"[1608490000.0, 1575360000.0, 1905010000.0, 1616890000.0, 2365000000.0]","[20770000.0, 6860000.0, 5970000.0, 4090000.0, 7720000.0]","[0.14, 0.05, 0.04, 0.03, 0.05]","[-0.0205969573948237, 0.2092537578712168, -0.15124330056010205, 0.4626845363630179]","[-0.6697159364467983, -0.1297376093294461, -0.3149078726968174, 0.8875305623471883]","[-0.6428571428571428, -0.20000000000000007, -0.25, 0.6666666666666667]","[1.2191439201975816, 1.0791493903690628, 1.1223455778257954, 0.9615688250608886]",[],"[1.4454483849107749, 1.341164791528789, 1.3422053231939164, 1.2037037037037037, 1.3102429415627053]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,3.0,5.0,3.0,
ACE.NS,985.15,11725.2636672,64.76190476190476,False,117252636672.0,985.15,34.88,0.3426747810814008,0.22885999,0.09827,0.15822,0.12652999,0.32494,0.393,26.17910447761194,1.334,0.757,2728798464.0,,32804400000.0,0.14991698967622935,4150900000.0,0.34238008942545073,2.2837977881284663,28.243979,0.824221114576003,5.829704,22.014,0.325,0.2,546570.0,65.42,0.0,"[10294900000.0, 8546300000.0, 6520800000.0, 9609900000.0, 8751100000.0]","[1109100000.0, 1164100000.0, 977200000.0, 1185600000.0, 1116800000.0]","[9.32, 9.78, 8.21, 9.97, 9.38]","[-0.1698510913170599, -0.23700314756093277, 0.47373021715126984, -0.08936617446591533]","[0.04958975746100447, -0.16055321707757064, 0.2132623823168236, -0.05802968960863697]","[0.04935622317596566, -0.16053169734151318, 0.2143727161997564, -0.05917753259779335]","[0.0039284133685398735, 0.010179253377741294, 0.08247690906725641]",[],"[46.797014925373134, 33.522483940042825, 16.5, 42.46649484536083, 18.79642857142857]",4.0,4.0,5.0,5.0,0.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,3.0,
ACEINTEG.NS,21.04,21.4608016,39.04761904761905,True,214608016.0,21.04,-0.84,,-0.05551,-0.06072,-5.0,-1.17284,-0.58025,0.479,-119.0,39.13,21.522,3750000.0,,8100000.0,-0.5105943368220396,-9500000.0,,,,,1.7859266,-16.941,0.053,,30360.0,73.53,0.0,"[900000.0, 1100000.0, 1700000.0, 4400000.0, 14400000.0]","[-3400000.0, -2700000.0, -400000.0, -3000000.0, -13800000.0]","[-0.24, -0.26, -0.04, -0.29, -1.32]","[0.22222222222222232, 0.5454545454545454, 1.5882352941176472, 2.272727272727273]","[-0.20588235294117652, -0.8518518518518519, 6.5, 3.5999999999999996]","[0.08333333333333348, -0.8461538461538461, 6.249999999999999, 3.5517241379310347]","[0.004793289394847214, 0.006395348837209302, 0.00798175598631699, 0.022001047668936617]",[],[-37.0],5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,3.0,
ACI.NS,521.35,6436.5031424,31.428571428571427,False,64365031424.0,521.35,8.67,-0.37016066792299285,0.05552,0.036170002,0.07058,0.098850004,0.92546,24.128,7.261158453012335,1.212,0.404,-2703700992.0,,10774330000.0,-0.09207052958887196,1068594000.0,-0.3463107240242862,3.761363441382255,60.132637,,3.3273976,30.041,0.194,0.48,157187.0,53.43,0.0,"[3009434000.0, 2545647000.0, 2331835000.0, 2923591000.0, 3455770000.0]","[134189000.0, 236383000.0, 290915000.0, 401897000.0, 535387000.0]","[1.13, 1.92, 2.36, 3.25, 4.33]","[-0.15411103881992427, -0.0839912210923196, 0.2537726725947591, 0.18202922364995655]","[0.7615676396724023, 0.2306934085784511, 0.3814928759259577, 0.3321497796699153]","[0.6991150442477878, 0.22916666666666674, 0.3771186440677967, 0.3323076923076924]","[0.24109893678610883, 0.1478113693699136, 0.12584417320649874, 0.08601499791019977]",[],"[2.5206924663118015, 8.539827613510395, 8.22909986776081, 11.78227410450397, 260.4617790132036]",5.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
ACL.NS,52.75,486.2080512,14.285714285714285,True,4862080512.0,52.75,-7.29,,-0.59621,-0.033570003,-0.12114,-0.15174,0.39523998,1395.925,-0.7004998913279722,0.665,0.321,-3204687616.0,,4411800000.0,,-671600000.0,,,,,6.0216894,105.369,0.45,,15575.0,75.0,-15.0,"[1548500000.0, 1102600000.0, 995300000.0, 894700000.0, 663300000.0]","[485200000.0, -441400000.0, -296200000.0, -499100000.0, -437300000.0]","[5.26, -4.79, -3.21, -5.41, -4.74]","[-0.28795608653535676, -0.09731543624161076, -0.10107505274791517, -0.25863417905443165]","[-1.9097279472382522, -0.3289533303126416, 0.6850101282916947, -0.12382288118613505]","[-1.9106463878326996, -0.32985386221294366, 0.6853582554517135, -0.12384473197781887]","[14.440302204607383, 5.317744725008647, 2.930768262493182]",[],"[-0.35054617676266137, -0.676414736042537, -0.44206426484907496, -1.5309330628803246, -1.3003682272488164]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,
ACMESOLAR.NS,379.25,26786.103296,42.857142857142854,False,267861032960.0,379.25,8.14,,0.10406,0.047849998,0.64989,0.199,1.0,393.194,1.6026992274182805,2.169,2.016,-34295021568.0,,20229590000.0,0.1604858811371359,4989150000.0,,,46.590908,,4.538601,16.207,,0.06,1922791.0,71.48,-11.810000000000002,"[5477680000.0, 4966220000.0, 5109840000.0, 4868870000.0, 3490120000.0]","[1393170000.0, 1137140000.0, 1308300000.0, 1233620000.0, 1120580000.0]","[2.3, 1.88, 2.16, 2.15, 2.09]","[-0.09337164639044271, 0.028919379326731498, -0.047158032345435474, -0.28317658922912303]","[-0.18377513153455793, 0.15051796612554313, -0.057081709088129595, -0.09163275562977258]","[-0.18260869565217386, 0.14893617021276606, -0.004629629629629761, -0.027906976744186074]","[3.9309226033007723, 2.433329860018002]",[],"[1.5628870622677626, 1.5426246241658739, 1.7485866854393186, 1.8089040895955164, 1.5772400853259474]",4.0,5.0,0.0,3.0,0.0,5.0,5.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,
ACUTAAS.NS,3568.2,29213.2519936,57.14285714285714,False,292132519936.0,3568.2,34.98,0.2350704551846894,0.23516001,0.15722999,0.4018,0.26599002,0.57745,2.081,35.76183584201724,3.818,2.545,-1165574912.0,,9999668000.0,0.24343522875896006,1587136000.0,0.3017741057713399,1.2396484572499762,102.00686,4.3394164494153715,17.670918,60.547,0.002,0.05,315033.0,32.66,0.0,"[3931833000.0, 2072372000.0, 3015747000.0, 2749876000.0, 2467336000.0]","[1079605000.0, 442934000.0, 624828000.0, 449538000.0, 375667000.0]","[13.19, 5.41, 5.68, 4.69]","[-0.47292471475772246, 0.4552150868666436, -0.08816091004981519, -0.10274645111270475]","[-0.5897258719624308, 0.41065711821625794, -0.28054120493959933, -0.16432648630371627]","[-0.5898407884761183, 0.049907578558225474, -0.17429577464788726]","[0.009879670474539845, 0.005130983197338168]",[],"[168.9847886669763, 91.95646045418951, 138.32493368700264, 93.31001311762134, 100.5432663616471]",4.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,
ADANIENSOL.NS,1486.4,178558.664704,40.0,False,1785586647040.0,1486.4,18.55,0.005586708097897519,0.096599996,0.053379998,0.22225,0.08274,0.45397,194.5,1.9132017942478525,1.154,0.7,-121189285888.0,,272026300000.0,0.2769279246927516,22825400000.0,0.22022023367908905,0.795225811638248,80.12939,143.42863202420688,7.0222516,25.021,0.849,,1690083.0,72.72,1.5300000000000011,"[74432700000.0, 67296500000.0, 68192800000.0, 63745800000.0, 58302600000.0]","[6837800000.0, 5523100000.0, 5124800000.0, 6471500000.0, 5617800000.0]","[5.69, 4.6, 4.27, 5.5, 4.85]","[-0.09587452826513077, 0.013318671847718733, -0.06521216316092027, -0.08538915505021505]","[-0.19226944338822427, -0.07211529756839452, 0.26278098657508586, -0.1319168662597543]","[-0.1915641476274167, -0.07173913043478264, 0.28805620608899307, -0.11818181818181828]","[1.9339829963889545, 1.8092091788183902, 1.8588663831020118]",[],"[1.9536918659484837, 1.8774303083410921, 1.7360491258682595, 2.1788735974436255, 1.6913313229187266]",3.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,
ADANIENT.NS,2962.5,406451.3097728,40.95238095238095,False,4064513097728.0,2962.5,73.52,0.5302275286765481,0.13664,0.02181,0.0553,0.09295999,0.46144,119.56,3.1155717818645967,1.035,0.421,-315140669440.0,,1002670200000.0,-0.07670321975732775,93394700000.0,0.5591755566442864,-7.2901184384879265,40.29516,0.7599597874628846,4.732194,36.397,0.824,0.04,1958078.0,74.67,0.7000000000000028,"[324393100000.0, 248195900000.0, 219612000000.0, 269658600000.0, 228484200000.0]","[-2207100000.0, 56270200000.0, 7344100000.0, 38449100000.0, 578300000.0]","[-1.71, 46.78, 26.544459, 5.836291, 32.02]","[-0.23489155595479683, -0.11516668889373272, 0.2278864542921153, -0.15269084687082113]","[-26.49508404693942, -0.869485091576003, 4.235372612028703, -0.9849593358492137]","[-28.35672514619883, -0.4325682129115006, -0.7801314767801446, 4.4863611153042235]","[1.3175228712174525, 1.81803582583525, 1.9197013250282666]",[],"[1.382468237850092, 4.942785800822465, 1.9703330664213723, 4.686947437794028, 1.4091998151505456]",2.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,
ADANIGREEN.NS,1502.5,247488.2105344,37.142857142857146,False,2474882105344.0,1502.5,9.61,0.21276507783567133,0.07576,0.03683,0.59686,0.12715,0.91464996,346.548,1.341467576791809,0.569,0.429,-252138749952.0,,123260000000.0,0.16602337102900755,16520000000.0,0.19256949261593403,1.1598938837489834,156.34756,7.348365699410253,12.829818,33.047,1.166,,2277788.0,62.44,0.0,"[35020000000.0, 26180000000.0, 38000000000.0, 30730000000.0, 23400000000.0]","[3970000000.0, -410000000.0, 7130000000.0, 2300000000.0, 4920000000.0]","[2.33, -0.38, 4.26, 1.26, 2.92]","[-0.2524271844660194, 0.4514896867838045, -0.19131578947368422, -0.23852912463390818]","[-1.1032745591939546, -18.390243902439025, -0.6774193548387097, 1.1391304347826088]","[-1.1630901287553648, -12.210526315789473, -0.704225352112676, 1.3174603174603172]","[5.080891560230403, 6.545851528384279, 6.375756429652042]",[],"[1.3001230012300122, 0.9204946996466431, 1.6157377049180328, 1.2997076023391814, 1.2326139088729018]",2.0,3.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
